blue,crop_type,green,nir,nir08,red,rededge1,rededge2,rededge3,swir16,swir22,time,unique_id,x,y
2884,rubber,2998,3684,3715,3158,3394,3463,3574,4508,4007,2023-02-17,PIXEL_0174,0.9337611069995536,7.017832900073927
1628,rubber,2106,3420,3652,2652,3003,3064,3251,4782,3967,2023-02-22,PIXEL_0174,0.9337611069995536,7.017832900073927
1540,rubber,1666,2600,2761,1882,2135,2321,2492,3865,3223,2023-03-04,PIXEL_0174,0.9337611069995536,7.017832900073927
1789,rubber,1932,3260,3451,1959,2431,2962,3201,4492,3956,2023-03-09,PIXEL_0174,0.9337611069995536,7.017832900073927
1698,rubber,1988,4148,4461,1922,2451,3744,4259,3917,2884,2023-03-29,PIXEL_0174,0.9337611069995536,7.017832900073927
1374,rubber,1874,4652,4869,1656,2424,4153,4481,3796,2839,2023-04-13,PIXEL_0174,0.9337611069995536,7.017832900073927
1439,rubber,1776,4656,4725,1516,2277,3856,4409,3343,2417,2023-05-08,PIXEL_0174,0.9337611069995536,7.017832900073927
1720,rubber,2066,6020,6304,1745,2600,5099,5923,4054,2791,2023-06-12,PIXEL_0174,0.9337611069995536,7.017832900073927
1834,rubber,2080,3954,4063,2002,2496,3290,3576,4078,2850,2023-08-11,PIXEL_0174,0.9337611069995536,7.017832900073927
1382,rubber,1508,2289,2518,1476,1799,2324,2404,2982,2221,2023-09-30,PIXEL_0174,0.9337611069995536,7.017832900073927
1816,rubber,1918,2972,3577,1874,2263,2891,3300,3337,2460,2023-10-10,PIXEL_0174,0.9337611069995536,7.017832900073927
2010,rubber,2048,2792,3272,1944,2253,2723,3063,2705,2007,2023-10-15,PIXEL_0174,0.9337611069995536,7.017832900073927
1518,rubber,1866,4179,4388,1590,2307,3599,4011,3367,2441,2023-11-04,PIXEL_0174,0.9337611069995536,7.017832900073927
2604,rubber,2880,4868,5300,2708,3374,4662,5021,4391,3158,2023-11-09,PIXEL_0174,0.9337611069995536,7.017832900073927
1572,rubber,1881,4316,4456,1568,2323,3800,4235,3391,2389,2023-11-14,PIXEL_0174,0.9337611069995536,7.017832900073927
1491,rubber,1871,4108,4382,1560,2338,3781,4063,3275,2225,2023-11-29,PIXEL_0174,0.9337611069995536,7.017832900073927
1522,rubber,1794,3656,3860,1656,2277,3294,3593,3357,2388,2023-12-09,PIXEL_0174,0.9337611069995536,7.017832900073927
1656,rubber,1888,3668,3874,1850,2373,3249,3578,3538,2620,2023-12-14,PIXEL_0174,0.9337611069995536,7.017832900073927
1592,rubber,1820,3379,3584,1932,2405,2998,3254,3919,2991,2023-12-19,PIXEL_0174,0.9337611069995536,7.017832900073927
1596,rubber,1832,3360,3537,2008,2444,2866,3133,4041,3185,2023-12-24,PIXEL_0174,0.9337611069995536,7.017832900073927
1662,rubber,1898,3426,3604,2158,2565,2988,3234,4198,3228,2023-12-29,PIXEL_0174,0.9337611069995536,7.017832900073927
617,rubber,774,2148,2329,932,1325,1742,2011,2826,1919,2022-01-03,PIXEL_0175,0.9855372401100176,7.076875194785599
546,rubber,912,2380,2614,1156,1588,2010,2272,3078,2015,2022-01-08,PIXEL_0175,0.9855372401100176,7.076875194785599
692,rubber,962,2426,2598,1258,1627,2002,2197,3491,2449,2022-01-23,PIXEL_0175,0.9855372401100176,7.076875194785599
1985,rubber,2098,2590,2714,2200,2366,2462,2584,3446,3117,2022-01-28,PIXEL_0175,0.9855372401100176,7.076875194785599
1844,rubber,2144,3040,3268,2454,2747,2841,3018,4248,3680,2022-02-07,PIXEL_0175,0.9855372401100176,7.076875194785599
5884,rubber,5892,6832,6608,6136,6633,6491,6499,7667,6807,2022-02-12,PIXEL_0175,0.9855372401100176,7.076875194785599
1570,rubber,1860,2810,3103,2202,2426,2566,2813,4606,4142,2022-02-17,PIXEL_0175,0.9855372401100176,7.076875194785599
1987,rubber,2128,3046,3201,2376,2658,2797,2968,4431,4071,2022-02-22,PIXEL_0175,0.9855372401100176,7.076875194785599
1682,rubber,1828,2576,2784,2044,2226,2356,2598,3833,3280,2022-03-04,PIXEL_0175,0.9855372401100176,7.076875194785599
1846,rubber,2090,3272,3568,2376,2746,3016,3171,4950,4398,2022-03-09,PIXEL_0175,0.9855372401100176,7.076875194785599
2924,rubber,3138,4018,4207,3150,3464,3734,3984,5120,4560,2022-03-14,PIXEL_0175,0.9855372401100176,7.076875194785599
2078,rubber,2332,3454,3821,2484,2942,3364,3538,5115,4614,2022-05-08,PIXEL_0175,0.9855372401100176,7.076875194785599
1786,rubber,1968,3220,3513,2136,2552,3020,3248,4677,4428,2022-05-13,PIXEL_0175,0.9855372401100176,7.076875194785599
1535,rubber,1980,3651,3933,2112,2623,3336,3632,4672,4075,2022-05-18,PIXEL_0175,0.9855372401100176,7.076875194785599
1999,rubber,2234,3954,4270,2194,2752,3626,4060,5028,4442,2022-05-23,PIXEL_0175,0.9855372401100176,7.076875194785599
1564,rubber,1890,3640,3870,1717,2275,3328,3676,3927,3206,2022-06-02,PIXEL_0175,0.9855372401100176,7.076875194785599
1698,rubber,1974,3473,3673,1808,2237,3238,3511,3393,2482,2022-06-17,PIXEL_0175,0.9855372401100176,7.076875194785599
1576,rubber,1813,3457,3864,1654,2218,3387,3695,3379,2418,2022-07-07,PIXEL_0175,0.9855372401100176,7.076875194785599
1596,rubber,1805,3200,3497,1970,2393,2846,3137,4440,3685,2022-08-11,PIXEL_0175,0.9855372401100176,7.076875194785599
1686,rubber,2216,4896,4960,1758,2682,4362,4757,4133,2837,2022-09-25,PIXEL_0175,0.9855372401100176,7.076875194785599
1606,rubber,1894,3932,4341,1728,2522,3704,4084,3416,2492,2022-10-30,PIXEL_0175,0.9855372401100176,7.076875194785599
1558,rubber,1959,4223,4562,1688,2509,3843,4287,3379,2358,2022-11-19,PIXEL_0175,0.9855372401100176,7.076875194785599
1538,rubber,1842,3956,4185,1626,2379,3554,3915,3304,2339,2022-11-29,PIXEL_0175,0.9855372401100176,7.076875194785599
1595,rubber,1882,3890,4222,1658,2500,3644,3895,3380,2269,2022-12-04,PIXEL_0175,0.9855372401100176,7.076875194785599
1600,rubber,1901,3878,4137,1748,2518,3498,3881,3495,2502,2022-12-09,PIXEL_0175,0.9855372401100176,7.076875194785599
1532,rubber,1833,3598,3793,1717,2368,3225,3488,3432,2466,2022-12-14,PIXEL_0175,0.9855372401100176,7.076875194785599
1560,rubber,1750,3360,3527,1708,2228,2985,3239,3400,2535,2022-12-19,PIXEL_0175,0.9855372401100176,7.076875194785599
1618,rubber,1807,3363,3516,1882,2406,2951,3194,3869,2986,2022-12-29,PIXEL_0175,0.9855372401100176,7.076875194785599
1940,rubber,2204,3600,3834,2284,2820,3273,3496,4188,3141,2023-01-03,PIXEL_0175,0.9855372401100176,7.076875194785599
1674,rubber,1888,3472,3699,2062,2555,3006,3313,4158,3182,2023-01-08,PIXEL_0175,0.9855372401100176,7.076875194785599
1520,rubber,1711,3057,3294,1952,2357,2714,2962,4144,3283,2023-01-18,PIXEL_0175,0.9855372401100176,7.076875194785599
2394,rubber,2666,3734,4258,3026,3388,3655,3975,4982,4074,2023-01-28,PIXEL_0175,0.9855372401100176,7.076875194785599
1580,rubber,1792,2985,3251,2024,2423,2724,2924,4533,3529,2023-02-02,PIXEL_0175,0.9855372401100176,7.076875194785599
2926,rubber,3012,3696,3810,3182,3428,3523,3670,4514,3916,2023-02-17,PIXEL_0175,0.9855372401100176,7.076875194785599
1809,rubber,2150,3364,3665,2616,2966,3112,3301,4728,3835,2023-02-22,PIXEL_0175,0.9855372401100176,7.076875194785599
1558,rubber,1725,2691,2926,1987,2246,2510,2640,4087,3385,2023-03-04,PIXEL_0175,0.9855372401100176,7.076875194785599
1892,rubber,2032,3110,3316,2204,2555,2794,3006,4792,4362,2023-03-09,PIXEL_0175,0.9855372401100176,7.076875194785599
1771,rubber,1984,3227,3477,2106,2519,2975,3194,4844,4202,2023-03-14,PIXEL_0175,0.9855372401100176,7.076875194785599
1664,rubber,1927,3338,3572,1892,2381,3071,3360,3756,2941,2023-03-29,PIXEL_0175,0.9855372401100176,7.076875194785599
1406,rubber,1940,4319,4603,1704,2516,3998,4280,4010,3064,2023-04-13,PIXEL_0175,0.9855372401100176,7.076875194785599
1845,rubber,2154,3824,4130,2076,2670,3503,3863,4085,3163,2023-04-18,PIXEL_0175,0.9855372401100176,7.076875194785599
2938,rubber,3074,4299,4222,3020,3383,3814,4086,5013,4257,2023-04-23,PIXEL_0175,0.9855372401100176,7.076875194785599
1928,rubber,2116,3144,3418,2312,2721,2985,3195,4933,4842,2023-05-08,PIXEL_0175,0.9855372401100176,7.076875194785599
1886,rubber,1946,3048,3429,1723,2235,3045,3312,2825,2093,2023-06-27,PIXEL_0175,0.9855372401100176,7.076875194785599
1646,rubber,1879,3395,3689,1638,2239,3189,3468,3144,2197,2023-07-07,PIXEL_0175,0.9855372401100176,7.076875194785599
1434,rubber,1692,2964,3322,1742,2131,2708,2943,3866,2928,2023-08-11,PIXEL_0175,0.9855372401100176,7.076875194785599
2284,rubber,2498,4460,4837,2078,2846,4221,4638,3434,2378,2023-09-10,PIXEL_0175,0.9855372401100176,7.076875194785599
1385,rubber,1563,2563,2843,1339,1757,2597,2652,1894,1388,2023-09-20,PIXEL_0175,0.9855372401100176,7.076875194785599
1489,rubber,1952,4155,4709,1584,2543,4223,4546,3085,2029,2023-09-30,PIXEL_0175,0.9855372401100176,7.076875194785599
1822,rubber,2212,4335,4894,1860,2770,4259,4585,3218,2126,2023-10-10,PIXEL_0175,0.9855372401100176,7.076875194785599
1794,rubber,2126,3971,4490,1958,2808,3735,4099,3540,2408,2023-10-20,PIXEL_0175,0.9855372401100176,7.076875194785599
1493,rubber,1784,3449,3779,1753,2326,3136,3418,3422,2560,2023-11-04,PIXEL_0175,0.9855372401100176,7.076875194785599
1540,rubber,1778,3343,3731,1715,2353,3134,3516,3484,2542,2023-11-09,PIXEL_0175,0.9855372401100176,7.076875194785599
1656,rubber,1870,3567,3937,1768,2362,3338,3693,3589,2670,2023-11-14,PIXEL_0175,0.9855372401100176,7.076875194785599
1476,rubber,1830,3699,4036,1678,2348,3503,3744,3233,2241,2023-11-29,PIXEL_0175,0.9855372401100176,7.076875194785599
1539,rubber,1810,3584,3895,1668,2303,3313,3540,3337,2371,2023-12-09,PIXEL_0175,0.9855372401100176,7.076875194785599
1516,rubber,1788,3700,3827,1681,2314,3354,3585,3362,2407,2023-12-19,PIXEL_0175,0.9855372401100176,7.076875194785599
1522,rubber,1784,3661,3788,1742,2273,3173,3513,3367,2492,2023-12-24,PIXEL_0175,0.9855372401100176,7.076875194785599
1523,rubber,1853,3680,3791,1848,2467,3285,3468,3551,2562,2023-12-29,PIXEL_0175,0.9855372401100176,7.076875194785599
627,rubber,873,2224,2368,1116,1437,1803,2054,3309,2601,2022-01-03,PIXEL_0176,1.0402441711216466,6.793719272819087
2924,rubber,2380,3178,2979,2098,2630,2555,2663,3469,2471,2022-01-08,PIXEL_0176,1.0402441711216466,6.793719272819087
776,rubber,1058,2418,2452,1416,1652,1935,2161,3544,2929,2022-01-23,PIXEL_0176,1.0402441711216466,6.793719272819087
2784,rubber,3034,4050,4106,3222,3490,3699,3833,4995,4011,2022-01-28,PIXEL_0176,1.0402441711216466,6.793719272819087
2028,rubber,2208,3348,3476,2528,2751,2973,3201,4752,4121,2022-02-12,PIXEL_0176,1.0402441711216466,6.793719272819087
1830,rubber,2098,3348,3546,2510,2774,3004,3207,4897,4300,2022-02-22,PIXEL_0176,1.0402441711216466,6.793719272819087
1867,rubber,2158,3398,3605,2486,2812,3071,3356,5036,4567,2022-03-04,PIXEL_0176,1.0402441711216466,6.793719272819087
2014,rubber,2338,4000,4261,2282,2791,3777,4023,4239,3336,2022-03-29,PIXEL_0176,1.0402441711216466,6.793719272819087
1866,rubber,2146,3806,4134,2318,2768,3447,3820,4114,3316,2022-04-23,PIXEL_0176,1.0402441711216466,6.793719272819087
2294,rubber,2572,3832,4238,2940,3227,3718,4024,5166,4591,2022-05-08,PIXEL_0176,1.0402441711216466,6.793719272819087
1874,rubber,2074,3268,3560,2472,2723,3111,3324,4638,4503,2022-05-13,PIXEL_0176,1.0402441711216466,6.793719272819087
1880,rubber,2074,3256,3543,2466,2722,3099,3316,4653,4538,2022-05-13,PIXEL_0176,1.0402441711216466,6.793719272819087
2128,rubber,2534,4046,4350,3056,3292,3752,3984,5191,4817,2022-05-18,PIXEL_0176,1.0402441711216466,6.793719272819087
1915,rubber,2180,3350,3720,2486,2780,3172,3483,4621,4131,2022-05-23,PIXEL_0176,1.0402441711216466,6.793719272819087
2118,rubber,2116,2960,3075,2044,2280,2721,2888,2777,2246,2022-07-07,PIXEL_0176,1.0402441711216466,6.793719272819087
2378,rubber,2394,3890,4369,2522,2773,3558,4033,4667,3944,2022-07-22,PIXEL_0176,1.0402441711216466,6.793719272819087
1764,rubber,1997,3469,3767,2302,2639,3203,3471,4640,4147,2022-08-06,PIXEL_0176,1.0402441711216466,6.793719272819087
1795,rubber,2013,3490,3737,2328,2647,3136,3431,4723,4221,2022-08-11,PIXEL_0176,1.0402441711216466,6.793719272819087
3678,rubber,3480,4252,4487,3440,3714,4001,4225,5591,4903,2022-08-21,PIXEL_0176,1.0402441711216466,6.793719272819087
1606,rubber,1910,4443,4433,1736,2380,3767,4288,3834,3041,2022-10-20,PIXEL_0176,1.0402441711216466,6.793719272819087
1776,rubber,2146,4456,4646,2012,2737,3999,4393,4159,3367,2022-10-30,PIXEL_0176,1.0402441711216466,6.793719272819087
1644,rubber,1848,3214,3391,2070,2375,2874,3136,4126,3522,2022-12-19,PIXEL_0176,1.0402441711216466,6.793719272819087
1761,rubber,2004,3454,3612,2306,2595,3057,3315,4344,3707,2022-12-29,PIXEL_0176,1.0402441711216466,6.793719272819087
1940,rubber,2262,3636,3786,2562,2920,3333,3544,4538,3748,2023-01-03,PIXEL_0176,1.0402441711216466,6.793719272819087
2640,rubber,2736,3850,4077,3018,3422,3619,3854,4484,3578,2023-01-08,PIXEL_0176,1.0402441711216466,6.793719272819087
3136,rubber,3338,4372,4428,3674,3772,3970,4161,5094,4248,2023-01-18,PIXEL_0176,1.0402441711216466,6.793719272819087
1722,rubber,1963,2996,3235,2288,2481,2764,2993,4361,3870,2023-01-28,PIXEL_0176,1.0402441711216466,6.793719272819087
2834,rubber,2954,3832,3928,3166,3462,3547,3766,4855,4358,2023-02-17,PIXEL_0176,1.0402441711216466,6.793719272819087
3182,rubber,3380,3504,3807,3508,3695,3451,3475,4748,3894,2023-02-22,PIXEL_0176,1.0402441711216466,6.793719272819087
1656,rubber,1915,3088,3382,2284,2515,2906,3095,4328,3585,2023-03-04,PIXEL_0176,1.0402441711216466,6.793719272819087
2494,rubber,2604,3768,3953,2874,3143,3429,3663,5238,4608,2023-03-09,PIXEL_0176,1.0402441711216466,6.793719272819087
1902,rubber,2210,4144,4481,2216,2769,3782,4154,4515,3751,2023-03-29,PIXEL_0176,1.0402441711216466,6.793719272819087
1896,rubber,2214,4156,4496,2230,2773,3790,4163,4515,3744,2023-03-29,PIXEL_0176,1.0402441711216466,6.793719272819087
1993,rubber,2198,3344,3948,2484,2841,3330,3687,4655,4355,2023-05-08,PIXEL_0176,1.0402441711216466,6.793719272819087
2840,rubber,2922,4759,5676,2926,3833,4827,5270,5197,4256,2023-06-12,PIXEL_0176,1.0402441711216466,6.793719272819087
1970,rubber,2256,4452,4921,2230,2813,4110,4630,4516,3631,2023-06-27,PIXEL_0176,1.0402441711216466,6.793719272819087
2272,rubber,2410,4024,4334,2324,2827,3766,4259,3985,3060,2023-07-07,PIXEL_0176,1.0402441711216466,6.793719272819087
2300,rubber,2504,3956,4417,2532,2981,3814,4093,4390,3370,2023-08-11,PIXEL_0176,1.0402441711216466,6.793719272819087
1965,rubber,2204,4064,4994,2224,2686,4149,4681,4437,3490,2023-09-25,PIXEL_0176,1.0402441711216466,6.793719272819087
1508,rubber,1756,3441,4108,1831,2308,3533,3838,3672,2674,2023-09-30,PIXEL_0176,1.0402441711216466,6.793719272819087
2106,rubber,2460,4480,5130,2316,2927,4344,4722,4246,3232,2023-10-10,PIXEL_0176,1.0402441711216466,6.793719272819087
2032,rubber,2256,4155,4837,2284,2822,4125,4455,4292,3282,2023-10-20,PIXEL_0176,1.0402441711216466,6.793719272819087
2622,rubber,2766,4232,4464,2622,3151,4137,4346,3673,2923,2023-10-30,PIXEL_0176,1.0402441711216466,6.793719272819087
1614,rubber,1994,4244,4598,1858,2476,3835,4338,3705,2836,2023-11-04,PIXEL_0176,1.0402441711216466,6.793719272819087
1710,rubber,1910,3867,4201,1672,2270,3615,3910,3151,2114,2023-11-09,PIXEL_0176,1.0402441711216466,6.793719272819087
1736,rubber,1988,4436,4779,1868,2526,3989,4501,3780,2805,2023-11-14,PIXEL_0176,1.0402441711216466,6.793719272819087
1535,rubber,1839,3736,4112,1759,2343,3476,3803,3520,2637,2023-11-29,PIXEL_0176,1.0402441711216466,6.793719272819087
1638,rubber,1914,4061,4321,1854,2414,3638,3989,3680,2718,2023-12-09,PIXEL_0176,1.0402441711216466,6.793719272819087
1706,rubber,1949,3858,4105,1933,2476,3440,3783,3556,2722,2023-12-14,PIXEL_0176,1.0402441711216466,6.793719272819087
1596,rubber,1863,3707,3848,1888,2371,3296,3542,3639,2772,2023-12-19,PIXEL_0176,1.0402441711216466,6.793719272819087
1680,rubber,1920,3612,3795,2032,2403,3146,3464,3786,2963,2023-12-24,PIXEL_0176,1.0402441711216466,6.793719272819087
1608,rubber,1894,3574,3821,2148,2492,3190,3492,3998,3008,2023-12-29,PIXEL_0176,1.0402441711216466,6.793719272819087
557,rubber,786,2126,2504,910,1373,1879,2176,3358,2512,2022-01-03,PIXEL_0177,1.1492316242452776,6.803087076949562
714,rubber,972,2420,2639,1282,1669,1981,2302,3753,2885,2022-01-23,PIXEL_0177,1.1492316242452776,6.803087076949562
2004,rubber,2324,3652,3899,2684,3060,3331,3476,5004,3955,2022-02-07,PIXEL_0177,1.1492316242452776,6.803087076949562
1884,rubber,2062,3282,3575,2374,2693,2930,3221,4902,4126,2022-02-12,PIXEL_0177,1.1492316242452776,6.803087076949562
1797,rubber,2072,3358,3734,2360,2769,3078,3387,5169,4298,2022-02-22,PIXEL_0177,1.1492316242452776,6.803087076949562
1384,rubber,1681,2443,2774,1972,2167,2332,2546,3395,2776,2022-02-27,PIXEL_0177,1.1492316242452776,6.803087076949562
1822,rubber,1963,2922,3456,2296,2565,2867,3127,4570,3861,2022-03-04,PIXEL_0177,1.1492316242452776,6.803087076949562
1466,rubber,1921,3534,3898,2210,2645,3209,3512,5196,4239,2022-03-09,PIXEL_0177,1.1492316242452776,6.803087076949562
2372,rubber,2632,3908,4365,2698,3226,3793,4148,4535,3653,2022-04-23,PIXEL_0177,1.1492316242452776,6.803087076949562
1782,rubber,2126,3832,3981,2216,2702,3402,3662,4742,3828,2022-05-08,PIXEL_0177,1.1492316242452776,6.803087076949562
1894,rubber,2220,4188,4318,2350,2752,3561,3970,5387,4927,2022-05-13,PIXEL_0177,1.1492316242452776,6.803087076949562
1888,rubber,2180,4176,4308,2304,2753,3560,3968,5369,4914,2022-05-13,PIXEL_0177,1.1492316242452776,6.803087076949562
1574,rubber,2112,4404,4745,2188,2960,3937,4298,5386,4514,2022-05-18,PIXEL_0177,1.1492316242452776,6.803087076949562
1580,rubber,1912,3878,4183,1832,2441,3444,3854,4365,3377,2022-05-23,PIXEL_0177,1.1492316242452776,6.803087076949562
2904,rubber,2716,4296,4463,2340,2821,3885,4299,3588,2982,2022-06-17,PIXEL_0177,1.1492316242452776,6.803087076949562
2044,rubber,2222,4412,4564,2028,2602,3823,4300,3788,2601,2022-07-07,PIXEL_0177,1.1492316242452776,6.803087076949562
1508,rubber,1822,3696,4064,1782,2401,3395,3794,4334,3258,2022-08-06,PIXEL_0177,1.1492316242452776,6.803087076949562
1704,rubber,1937,3896,4252,1983,2476,3418,3917,4458,3439,2022-08-11,PIXEL_0177,1.1492316242452776,6.803087076949562
5040,rubber,5144,5852,6128,5208,5480,5649,5931,6258,5616,2022-08-21,PIXEL_0177,1.1492316242452776,6.803087076949562
2524,rubber,2380,3344,3603,2088,2490,3106,3377,2614,1995,2022-10-25,PIXEL_0177,1.1492316242452776,6.803087076949562
2220,rubber,2370,4128,4574,2226,2951,3812,4303,4289,3145,2022-12-09,PIXEL_0177,1.1492316242452776,6.803087076949562
1532,rubber,1768,3410,3695,1736,2332,3148,3460,3914,2881,2022-12-14,PIXEL_0177,1.1492316242452776,6.803087076949562
1534,rubber,1700,3170,3390,1716,2186,2798,3147,3847,3024,2022-12-19,PIXEL_0177,1.1492316242452776,6.803087076949562
1618,rubber,1770,3194,3541,1937,2387,2881,3153,4176,3350,2022-12-29,PIXEL_0177,1.1492316242452776,6.803087076949562
1912,rubber,2202,3484,3783,2406,2813,3185,3450,4703,3724,2023-01-03,PIXEL_0177,1.1492316242452776,6.803087076949562
2170,rubber,2352,3718,4019,2632,3052,3371,3712,5208,4224,2023-01-08,PIXEL_0177,1.1492316242452776,6.803087076949562
1936,rubber,2206,3600,3853,2498,2875,3237,3524,4873,3885,2023-01-13,PIXEL_0177,1.1492316242452776,6.803087076949562
1554,rubber,1665,2450,2804,1912,2166,2342,2576,3498,2877,2023-01-18,PIXEL_0177,1.1492316242452776,6.803087076949562
3880,rubber,4648,5212,6579,5340,5503,5909,6155,6866,6019,2023-02-02,PIXEL_0177,1.1492316242452776,6.803087076949562
1834,rubber,1896,2404,2558,1970,2167,2297,2424,3128,2478,2023-02-12,PIXEL_0177,1.1492316242452776,6.803087076949562
2848,rubber,3112,3932,4077,3284,3518,3704,3881,5029,4363,2023-02-17,PIXEL_0177,1.1492316242452776,6.803087076949562
2468,rubber,2548,4034,4437,2764,3213,3689,4113,5925,4959,2023-03-09,PIXEL_0177,1.1492316242452776,6.803087076949562
1919,rubber,2278,3752,4632,2466,2947,3847,4283,4977,4218,2023-03-29,PIXEL_0177,1.1492316242452776,6.803087076949562
1976,rubber,2318,3758,4654,2512,2982,3874,4304,4992,4231,2023-03-29,PIXEL_0177,1.1492316242452776,6.803087076949562
1592,rubber,1943,3868,4213,2052,2582,3417,3829,4949,4100,2023-06-12,PIXEL_0177,1.1492316242452776,6.803087076949562
2144,rubber,2236,3322,3641,2172,2425,3072,3459,3396,2703,2023-06-27,PIXEL_0177,1.1492316242452776,6.803087076949562
1650,rubber,1836,3754,4237,1782,2273,3392,3921,3808,2633,2023-07-07,PIXEL_0177,1.1492316242452776,6.803087076949562
1346,rubber,1644,4030,4244,1425,2253,3485,3926,3174,2133,2023-09-30,PIXEL_0177,1.1492316242452776,6.803087076949562
1754,rubber,1948,3176,3529,1744,2229,3038,3445,2436,1802,2023-10-15,PIXEL_0177,1.1492316242452776,6.803087076949562
1746,rubber,2134,4576,5233,1826,2737,4446,4831,3704,2418,2023-10-30,PIXEL_0177,1.1492316242452776,6.803087076949562
1500,rubber,1872,4200,4829,1666,2495,3946,4459,3522,2418,2023-11-04,PIXEL_0177,1.1492316242452776,6.803087076949562
1650,rubber,1958,4002,4704,1670,2394,3909,4498,3508,2424,2023-11-14,PIXEL_0177,1.1492316242452776,6.803087076949562
1444,rubber,1782,3780,4329,1592,2393,3740,4124,3245,2207,2023-11-29,PIXEL_0177,1.1492316242452776,6.803087076949562
1556,rubber,1832,3780,4440,1659,2389,3771,4218,3413,2317,2023-12-09,PIXEL_0177,1.1492316242452776,6.803087076949562
1680,rubber,1882,3808,4265,1766,2359,3495,3930,3406,2447,2023-12-14,PIXEL_0177,1.1492316242452776,6.803087076949562
